norm_x,norm_y,timestamp
0.1236,0.3016,1777032499.135
0.1224,0.2878,1777032499.209
0.1224,0.2820,1777032499.253
0.1224,0.2782,1777032499.281
0.1224,0.2666,1777032499.353
0.1234,0.2629,1777032499.397
0.1202,0.2589,1777032499.461
0.1190,0.2514,1777032499.510
0.1191,0.2492,1777032499.544
0.1201,0.2455,1777032499.612
0.1170,0.2357,1777032499.645
0.1126,0.2261,1777032499.675
0.1105,0.2164,1777032499.731
0.1115,0.2126,1777032499.801
0.1125,0.2089,1777032499.829
0.1137,0.1894,1777032499.857
0.1148,0.1817,1777032499.911
0.1126,0.1759,1777032499.977
0.1115,0.1644,1777032500.022
0.1039,0.1412,1777032500.064
0.0996,0.1316,1777032500.131
0.0964,0.1181,1777032500.161
0.0877,0.1046,1777032500.189
0.0790,0.0945,1777032500.257
0.0736,0.0891,1777032500.316
0.0595,0.0814,1777032500.343
0.0540,0.0833,1777032500.370
0.0454,0.0775,1777032500.396
0.0388,0.0718,1777032500.444
0.0334,0.0660,1777032500.500
0.0291,0.0640,1777032500.537
0.0258,0.0640,1777032500.606
0.0237,0.0640,1777032500.638
0.0236,0.0664,1777032500.667
0.0247,0.0640,1777032500.755
0.0269,0.0621,1777032500.802
0.0334,0.0640,1777032500.860
0.0356,0.0621,1777032500.914
0.0421,0.0525,1777032500.944
0.0432,0.0486,1777032500.973
0.0475,0.0525,1777032501.034
0.0497,0.0583,1777032501.078
0.0540,0.0544,1777032501.134
0.0627,0.0505,1777032501.198
0.0671,0.0525,1777032501.261
0.0747,0.0583,1777032501.297
0.0768,0.0602,1777032501.352
0.0800,0.0585,1777032501.400
0.0822,0.0583,1777032501.442
0.0822,0.0583,1777032501.503
0.0812,0.0583,1777032501.535
0.0822,0.0583,1777032501.564
0.0790,0.0583,1777032501.619
0.0790,0.0563,1777032501.670
0.0790,0.0602,1777032501.709
0.0779,0.0640,1777032501.783
0.0778,0.0641,1777032501.812
0.0790,0.0621,1777032501.868
0.0811,0.0641,1777032501.928
0.0822,0.0660,1777032501.959
0.0822,0.0660,1777032502.021
0.0844,0.0640,1777032502.077
0.0866,0.0640,1777032502.135
0.0866,0.0640,1777032502.165
0.0877,0.0660,1777032502.225
0.0888,0.0660,1777032502.272
0.0888,0.0640,1777032502.303
0.0888,0.0698,1777032502.353
0.0866,0.0679,1777032502.412
0.0844,0.0698,1777032502.441
0.0844,0.0698,1777032502.482
0.0833,0.0698,1777032502.548
0.0844,0.0718,1777032502.582
0.0866,0.1065,1777032502.627
0.0823,0.1045,1777032502.687
0.0812,0.0872,1777032502.715
0.0812,0.0795,1777032502.744
0.0812,0.0756,1777032502.830
0.0810,0.0739,1777032502.860
0.0790,0.0679,1777032502.919
0.0789,0.0681,1777032502.966
0.0767,0.0681,1777032503.019
0.0748,0.0677,1777032503.075
0.0724,0.0700,1777032503.105
0.0704,0.0696,1777032503.141
0.0714,0.0679,1777032503.175
0.0692,0.0698,1777032503.206
0.0680,0.0700,1777032503.286
0.0671,0.0698,1777032503.330
0.0660,0.0698,1777032503.358
0.0627,0.0698,1777032503.416
0.0616,0.0698,1777032503.466
0.0573,0.0679,1777032503.493
0.0561,0.0662,1777032503.520
0.0572,0.0642,1777032503.581
0.0561,0.0642,1777032503.623
0.0540,0.0640,1777032503.676
0.0530,0.0640,1777032503.731
0.0508,0.0640,1777032503.761
0.0486,0.0640,1777032503.788
0.0486,0.0718,1777032503.844
0.0474,0.0720,1777032503.893
0.0443,0.0718,1777032503.933
0.0443,0.0718,1777032504.003
0.0443,0.0756,1777032504.030
0.0475,0.0795,1777032504.107
0.0486,0.0795,1777032504.144
0.0519,0.0814,1777032504.224
0.0540,0.0795,1777032504.275
0.0584,0.0795,1777032504.316
0.0593,0.0797,1777032504.377
0.0627,0.0795,1777032504.416
0.0627,0.0795,1777032504.471
0.0671,0.0737,1777032504.519
0.0680,0.0777,1777032504.553
0.0680,0.0777,1777032504.622
0.0681,0.0741,1777032504.654
0.0681,0.0775,1777032504.680
0.0680,0.0797,1777032504.732
0.0680,0.0797,1777032504.786
0.0658,0.0797,1777032504.817
0.0604,0.0797,1777032504.851
0.0573,0.0795,1777032504.921
0.0573,0.0756,1777032504.957
0.0530,0.0775,1777032505.016
0.0530,0.0756,1777032505.075
0.0486,0.0756,1777032505.106
0.0486,0.0775,1777032505.132
0.0454,0.0814,1777032505.182
0.0443,0.0814,1777032505.238
0.0432,0.0775,1777032505.276
0.0410,0.0756,1777032505.338
0.0410,0.0698,1777032505.377
0.0432,0.0623,1777032505.405
0.0443,0.0619,1777032505.501
0.0454,0.0563,1777032505.535
0.0464,0.0563,1777032505.563
0.0454,0.0544,1777032505.592
0.0443,0.0527,1777032505.662
0.0443,0.0544,1777032505.697
0.0432,0.0563,1777032505.727
0.0432,0.0563,1777032505.775
0.0432,0.0563,1777032505.837
0.0399,0.0563,1777032505.873
0.0410,0.0563,1777032505.938
0.0410,0.0583,1777032505.973
0.0443,0.0563,1777032506.002
0.0432,0.0563,1777032506.074
0.0399,0.0563,1777032506.114
0.0399,0.0621,1777032506.151
0.0378,0.0602,1777032506.217
0.0399,0.0563,1777032506.260
0.0399,0.0563,1777032506.300
0.0421,0.0583,1777032506.368
0.0443,0.0602,1777032506.397
0.0464,0.0583,1777032506.425
0.0475,0.0563,1777032506.482
0.0497,0.0583,1777032506.534
0.0508,0.0621,1777032506.586
0.0540,0.0583,1777032506.646
0.0551,0.0563,1777032506.675
0.0562,0.0563,1777032506.702
0.0584,0.0621,1777032506.776
0.0584,0.0640,1777032506.813
0.0573,0.0679,1777032506.840
0.0584,0.0698,1777032506.903
0.0660,0.0756,1777032506.947
0.0768,0.0988,1777032506.992
0.0790,0.1065,1777032507.061
0.0757,0.1219,1777032507.091
0.0757,0.1586,1777032507.121
0.0779,0.1759,1777032507.181
0.0768,0.2106,1777032507.222
0.0747,0.2473,1777032507.254
0.0747,0.2840,1777032507.300
0.0714,0.3208,1777032507.363
0.0671,0.3553,1777032507.390
0.0670,0.4326,1777032507.418
0.0681,0.4691,1777032507.447
0.0681,0.5000,1777032507.513
0.0660,0.5328,1777032507.555
0.0671,0.5675,1777032507.601
0.0692,0.5984,1777032507.662
0.0757,0.6620,1777032507.688
0.0790,0.7045,1777032507.717
0.0844,0.7276,1777032507.774
0.0888,0.7411,1777032507.825
0.0931,0.7527,1777032507.874
0.1018,0.7758,1777032507.935
0.1072,0.7816,1777032507.962
0.1170,0.7816,1777032508.006
0.1213,0.7797,1777032508.038
0.1224,0.7855,1777032508.096
0.1267,0.7932,1777032508.149
0.1267,0.7951,1777032508.182
0.1278,0.7951,1777032508.247
0.1257,0.7951,1777032508.280
0.1257,0.7874,1777032508.306
0.1224,0.7971,1777032508.354
0.1191,0.7990,1777032508.417
0.1213,0.7932,1777032508.446
0.1213,0.7874,1777032508.487
0.1181,0.7874,1777032508.544
0.1181,0.7874,1777032508.598
0.1170,0.7951,1777032508.632
0.1181,0.7951,1777032508.700
0.1148,0.7913,1777032508.730
0.1159,0.7913,1777032508.783
0.1159,0.7932,1777032508.838
0.1170,0.7932,1777032508.867
0.1181,0.7894,1777032508.910
0.1170,0.7855,1777032508.976
0.1170,0.7797,1777032509.010
0.1191,0.7797,1777032509.037
0.1191,0.7797,1777032509.111
0.1181,0.7797,1777032509.149
0.1191,0.7778,1777032509.212
0.1170,0.7739,1777032509.272
0.1159,0.7797,1777032509.306
0.1126,0.7797,1777032509.333
0.1105,0.7797,1777032509.397
0.1072,0.7720,1777032509.441
0.1061,0.7720,1777032509.483
0.1050,0.7701,1777032509.550
0.1050,0.7662,1777032509.585
0.1039,0.7566,1777032509.617
0.1018,0.7566,1777032509.689
0.1018,0.7585,1777032509.721
0.1007,0.7643,1777032509.747
0.0985,0.7662,1777032509.781
0.0964,0.7643,1777032509.815
0.0974,0.7643,1777032509.846
0.0974,0.7662,1777032509.893
0.0974,0.7662,1777032509.927
0.0974,0.7681,1777032509.975
0.0974,0.7681,1777032510.039
0.0974,0.7681,1777032510.074
0.0974,0.7681,1777032510.140
0.0985,0.7681,1777032510.171
0.0996,0.7758,1777032510.198
0.1007,0.7778,1777032510.260
0.1007,0.7778,1777032510.325
0.1018,0.7758,1777032510.362
0.1018,0.7758,1777032510.428
0.1018,0.7758,1777032510.506
0.1029,0.7701,1777032510.538
0.1029,0.7681,1777032510.594
0.1029,0.7701,1777032510.643
0.1007,0.7701,1777032510.690
0.1137,0.8318,1777032510.753
0.1115,0.8183,1777032510.781
0.1018,0.7932,1777032510.821
0.1018,0.7855,1777032510.883
0.0996,0.7836,1777032510.936
0.0974,0.7797,1777032511.002
0.0964,0.7739,1777032511.065
0.0953,0.7758,1777032511.127
0.0920,0.7778,1777032511.187
0.0920,0.7758,1777032511.251
0.0931,0.7778,1777032511.315
0.0931,0.7797,1777032511.373
0.0942,0.7797,1777032511.440
0.0920,0.7778,1777032511.508
0.0920,0.7778,1777032511.573
0.0909,0.7758,1777032511.634
0.0898,0.7739,1777032511.705
0.0888,0.7739,1777032511.772
0.0888,0.7758,1777032511.834
0.0877,0.7816,1777032511.893
0.0877,0.7816,1777032511.956
0.0877,0.7816,1777032512.024
0.0866,0.7836,1777032512.078
0.0844,0.7855,1777032512.180
0.0844,0.7855,1777032512.225
0.0855,0.7797,1777032512.265
0.0844,0.7797,1777032512.304
0.0866,0.7797,1777032512.342
0.0877,0.7778,1777032512.384
0.0888,0.7778,1777032512.422
0.0909,0.7778,1777032512.471
0.0909,0.7778,1777032512.514
0.0909,0.7758,1777032512.553
0.0909,0.7739,1777032512.593
0.0930,0.7721,1777032512.632
0.0931,0.7720,1777032512.671
0.0920,0.7720,1777032512.706
0.0909,0.7720,1777032512.744
0.0920,0.7701,1777032512.772
0.0920,0.7701,1777032512.809
0.0909,0.7681,1777032512.847
0.0909,0.7681,1777032512.885
0.0909,0.7701,1777032512.922
0.0909,0.7681,1777032512.959
0.0909,0.7701,1777032512.994
0.0909,0.7701,1777032513.029
0.0909,0.7701,1777032513.066
0.0909,0.7701,1777032513.103
0.0920,0.7701,1777032513.138
0.0909,0.7701,1777032513.176
0.0909,0.7701,1777032513.215
0.0920,0.7681,1777032513.254
0.0931,0.7681,1777032513.296
0.0909,0.7701,1777032513.337
0.0909,0.7720,1777032513.374
0.0920,0.7758,1777032513.417
0.0953,0.7758,1777032513.457
0.0953,0.7797,1777032513.499
0.0953,0.7816,1777032513.544
0.0964,0.7836,1777032513.580
0.0953,0.7855,1777032513.614
0.0953,0.7855,1777032513.657
0.0953,0.7836,1777032513.716
0.0942,0.7836,1777032513.763
0.0920,0.7816,1777032513.814
0.0909,0.7836,1777032513.881
0.0909,0.7816,1777032513.934
0.0920,0.7816,1777032513.967
0.0899,0.7798,1777032514.037
0.0909,0.7797,1777032514.070
0.0909,0.7816,1777032514.135
0.0898,0.7816,1777032514.180
0.0898,0.7778,1777032514.228
0.0888,0.7778,1777032514.292
0.0877,0.7778,1777032514.322
0.0866,0.7758,1777032514.389
0.0877,0.7720,1777032514.425
0.0866,0.7701,1777032514.484
0.0866,0.7701,1777032514.539
0.0877,0.7681,1777032514.570
0.0909,0.7623,1777032514.623
0.0909,0.7623,1777032514.679
0.0888,0.7623,1777032514.708
0.0877,0.7642,1777032514.777
0.0898,0.7623,1777032514.814
0.0909,0.7604,1777032514.858
0.0909,0.7623,1777032514.925
0.0909,0.7623,1777032514.969
0.0920,0.7623,1777032515.033
0.0920,0.7604,1777032515.102
0.0953,0.7587,1777032515.128
0.0953,0.7604,1777032515.171
0.0964,0.7585,1777032515.235
0.0974,0.7566,1777032515.275
0.0996,0.7546,1777032515.302
0.0996,0.7566,1777032515.362
0.1007,0.7566,1777032515.412
0.1018,0.7546,1777032515.452
0.0996,0.7546,1777032515.521
0.0996,0.7546,1777032515.552
0.0996,0.7566,1777032515.578
0.0996,0.7566,1777032515.651
0.0996,0.7546,1777032515.686
0.0996,0.7546,1777032515.748
0.0996,0.7566,1777032515.800
0.1007,0.7585,1777032515.846
0.1039,0.7566,1777032515.916
0.1083,0.7566,1777032515.954
0.1202,0.7546,1777032516.002
0.1267,0.7546,1777032516.062
0.1430,0.7508,1777032516.090
0.1593,0.7411,1777032516.129
0.1712,0.7392,1777032516.196
0.1810,0.7315,1777032516.231
0.1984,0.7238,1777032516.261
0.2157,0.7160,1777032516.321
0.2472,0.7006,1777032516.371
0.3003,0.6698,1777032516.402
0.3199,0.6505,1777032516.444
0.3438,0.6312,1777032516.512
0.3676,0.6119,1777032516.542
0.4056,0.5752,1777032516.579
0.4230,0.5521,1777032516.641
0.4371,0.5289,1777032516.684
0.4457,0.5019,1777032516.738
0.4566,0.4711,1777032516.800
0.4740,0.4113,1777032516.862
0.5054,0.3534,1777032516.927
0.5293,0.3322,1777032516.981
0.5879,0.3071,1777032517.048
0.6302,0.2897,1777032517.083
0.6910,0.2666,1777032517.152
0.7148,0.2647,1777032517.191
0.7474,0.2492,1777032517.222
0.7615,0.2415,1777032517.287
0.7680,0.2261,1777032517.332
0.7680,0.2049,1777032517.382
0.7658,0.2049,1777032517.444
0.7669,0.2049,1777032517.474
0.7799,0.2029,1777032517.510
0.7897,0.2029,1777032517.567
0.8038,0.2049,1777032517.608
0.8136,0.2164,1777032517.640
0.8266,0.2338,1777032517.688
0.8342,0.2531,1777032517.747
0.8353,0.2743,1777032517.785
0.8353,0.3110,1777032517.859
0.8342,0.3322,1777032517.891
0.8223,0.3534,1777032517.921
0.8125,0.3534,1777032517.987
0.7973,0.3573,1777032518.027
0.7680,0.3611,1777032518.079
0.7496,0.3669,1777032518.140
0.7311,0.3765,1777032518.188
0.6953,0.4055,1777032518.253
0.6693,0.4228,1777032518.284
0.6194,0.4595,1777032518.326
0.5933,0.4865,1777032518.388
0.5662,0.5212,1777032518.427
0.5434,0.5502,1777032518.457
0.5065,0.5984,1777032518.492
0.4978,0.6235,1777032518.569
0.4859,0.6485,1777032518.610
0.4750,0.7353,1777032518.679
0.4685,0.7508,1777032518.751
0.4740,0.7643,1777032518.783
0.4859,0.7971,1777032518.812
0.4848,0.7971,1777032518.863
0.4826,0.7913,1777032518.921
0.4848,0.7855,1777032518.967
0.4816,0.7797,1777032519.033
0.4848,0.7951,1777032519.065
0.4859,0.8009,1777032519.096
0.4848,0.8029,1777032519.168
0.4826,0.7990,1777032519.206
0.4826,0.8086,1777032519.240
0.4826,0.8125,1777032519.309
0.4816,0.8048,1777032519.346
0.4826,0.8067,1777032519.399
0.4816,0.8125,1777032519.456
0.4859,0.8318,1777032519.492
0.4881,0.8374,1777032519.533
0.4837,0.8279,1777032519.599
0.4826,0.8260,1777032519.629
0.4848,0.8318,1777032519.656
0.4859,0.8412,1777032519.710
0.4881,0.8453,1777032519.760
0.4913,0.8453,1777032519.795
0.4859,0.8376,1777032519.865
0.4859,0.8356,1777032519.897
0.4881,0.8434,1777032519.944
0.4859,0.8511,1777032520.003
0.4794,0.8492,1777032520.070
0.4794,0.8492,1777032520.101
0.4826,0.8511,1777032520.153
0.4837,0.8549,1777032520.209
0.4837,0.8549,1777032520.245
0.4870,0.8588,1777032520.318
0.4848,0.8588,1777032520.347
0.4837,0.8569,1777032520.409
0.4837,0.8588,1777032520.455
0.4816,0.8607,1777032520.485
0.4816,0.8665,1777032520.555
0.4826,0.8704,1777032520.604
0.4837,0.8684,1777032520.633
0.4837,0.8704,1777032520.659
0.4891,0.8704,1777032520.707
0.4826,0.8762,1777032520.772
0.4837,0.8762,1777032520.802
0.4859,0.8684,1777032520.826
0.4891,0.8665,1777032520.905
0.4870,0.8665,1777032520.946
0.4902,0.8646,1777032520.974
0.4837,0.8627,1777032521.047
0.4870,0.8588,1777032521.087
0.4870,0.8607,1777032521.149
0.4881,0.8665,1777032521.208
0.4881,0.8588,1777032521.245
0.4902,0.8588,1777032521.274
0.4935,0.8549,1777032521.332
0.4859,0.8549,1777032521.405
0.4859,0.8549,1777032521.495
0.4859,0.8549,1777032521.537
0.4913,0.8549,1777032521.579
0.4967,0.8530,1777032521.639
0.4978,0.8511,1777032521.699
