norm_x,norm_y,timestamp
0.9210,0.0795,1776932772.849
0.9297,0.0756,1776932772.898
0.9384,0.0718,1776932772.922
0.9460,0.0718,1776932772.958
0.9503,0.0660,1776932773.012
0.9546,0.0602,1776932773.040
0.9557,0.0602,1776932773.071
0.9568,0.0544,1776932773.130
0.9557,0.0486,1776932773.147
0.9536,0.0486,1776932773.177
0.9503,0.0448,1776932773.226
0.9481,0.0428,1776932773.257
0.9438,0.0428,1776932773.291
0.9384,0.0351,1776932773.346
0.9329,0.0351,1776932773.378
0.9286,0.0332,1776932773.411
0.9253,0.0313,1776932773.461
0.9243,0.0293,1776932773.491
0.9199,0.0293,1776932773.524
0.9199,0.0293,1776932773.573
0.9188,0.0235,1776932773.603
0.9199,0.0235,1776932773.654
0.9167,0.0313,1776932773.684
0.9210,0.0428,1776932773.714
0.9167,0.0467,1776932773.767
0.9145,0.0428,1776932773.829
0.9145,0.0390,1776932773.858
0.9134,0.0370,1776932773.881
0.9167,0.0351,1776932773.925
0.9167,0.0332,1776932773.952
0.9167,0.0332,1776932773.994
0.9178,0.0332,1776932774.020
0.9188,0.0332,1776932774.051
0.9178,0.0332,1776932774.094
0.9167,0.0351,1776932774.122
0.9134,0.0313,1776932774.171
0.9112,0.0370,1776932774.210
0.9069,0.0409,1776932774.246
0.9047,0.0467,1776932774.268
0.9004,0.0467,1776932774.320
0.8961,0.0486,1776932774.348
0.8939,0.0505,1776932774.381
0.8917,0.0505,1776932774.432
0.8928,0.0505,1776932774.463
0.8917,0.0486,1776932774.494
0.8928,0.0448,1776932774.548
0.8961,0.0448,1776932774.574
0.8971,0.0428,1776932774.607
0.9004,0.0390,1776932774.654
0.9058,0.0370,1776932774.682
0.9102,0.0313,1776932774.715
0.9156,0.0448,1776932774.771
0.9221,0.0428,1776932774.795
0.9199,0.0390,1776932774.833
0.9275,0.0390,1776932774.885
0.9329,0.0370,1776932774.909
0.9384,0.0351,1776932774.967
0.9438,0.0370,1776932775.001
0.9503,0.0409,1776932775.030
0.9525,0.0409,1776932775.056
0.9557,0.0409,1776932775.110
0.9546,0.0409,1776932775.139
0.9579,0.0409,1776932775.184
0.9568,0.0390,1776932775.238
0.9568,0.0428,1776932775.326
0.9536,0.0370,1776932775.362
0.9525,0.0370,1776932775.388
0.9492,0.0409,1776932775.420
0.9460,0.0448,1776932775.443
0.9438,0.0486,1776932775.471
0.9362,0.0448,1776932775.518
0.9286,0.0486,1776932775.549
0.9243,0.0563,1776932775.595
0.9221,0.0621,1776932775.630
0.9178,0.0679,1776932775.662
0.9167,0.0737,1776932775.701
0.9167,0.0795,1776932775.768
0.9188,0.0833,1776932775.803
0.9232,0.0872,1776932775.834
0.9264,0.0872,1776932775.859
0.9319,0.0910,1776932775.899
0.9395,0.0891,1776932775.941
0.9449,0.0891,1776932775.987
0.9525,0.0891,1776932776.025
0.9568,0.0872,1776932776.063
0.9612,0.0853,1776932776.106
0.9655,0.0853,1776932776.138
0.9698,0.0814,1776932776.173
0.9742,0.0833,1776932776.211
0.9774,0.0833,1776932776.246
0.9818,0.0795,1776932776.279
0.9839,0.0795,1776932776.326
0.9872,0.0775,1776932776.365
0.9883,0.0737,1776932776.401
0.9894,0.0756,1776932776.437
0.9915,0.0756,1776932776.475
0.9926,0.0737,1776932776.507
0.9926,0.0737,1776932776.541
0.9948,0.0756,1776932776.572
0.9959,0.0718,1776932776.615
0.9948,0.0698,1776932776.653
0.9926,0.0718,1776932776.684
0.9915,0.0698,1776932776.730
0.9894,0.0679,1776932776.766
0.9905,0.0698,1776932776.803
0.9872,0.0679,1776932776.853
0.9861,0.0698,1776932776.892
0.9839,0.0679,1776932776.928
0.9829,0.0660,1776932776.965
0.9796,0.0698,1776932777.001
0.9785,0.0698,1776932777.037
0.9753,0.0698,1776932777.077
0.9742,0.0698,1776932777.114
0.9720,0.0660,1776932777.150
0.9709,0.0660,1776932777.192
0.9709,0.0660,1776932777.229
0.9698,0.0679,1776932777.264
0.9698,0.0679,1776932777.299
0.9698,0.0660,1776932777.331
0.9688,0.0679,1776932777.361
0.9666,0.0660,1776932777.405
0.9666,0.0640,1776932777.439
0.9666,0.0640,1776932777.474
0.9666,0.0698,1776932777.517
0.9666,0.0679,1776932777.552
0.9666,0.0660,1776932777.584
0.9666,0.0640,1776932777.630
0.9655,0.0640,1776932777.663
0.9644,0.0640,1776932777.697
0.9655,0.0640,1776932777.741
0.9622,0.0640,1776932777.778
0.9633,0.0640,1776932777.810
0.9622,0.0640,1776932777.853
0.9612,0.0679,1776932777.890
0.9622,0.0660,1776932777.923
0.9633,0.0679,1776932777.968
0.9666,0.0640,1776932778.003
0.9677,0.0660,1776932778.035
0.9698,0.0660,1776932778.082
0.9709,0.0660,1776932778.117
0.9709,0.0660,1776932778.150
0.9720,0.0660,1776932778.193
0.9709,0.0660,1776932778.219
0.9709,0.0640,1776932778.258
0.9709,0.0679,1776932778.301
0.9709,0.0679,1776932778.334
0.9698,0.0679,1776932778.381
0.9688,0.0660,1776932778.413
0.9688,0.0660,1776932778.447
0.9677,0.0660,1776932778.495
0.9698,0.0660,1776932778.530
0.9677,0.0679,1776932778.564
0.9677,0.0660,1776932778.607
0.9666,0.0660,1776932778.639
0.9666,0.0679,1776932778.674
0.9655,0.0718,1776932778.715
0.9633,0.0737,1776932778.752
0.9612,0.0718,1776932778.787
0.9633,0.0737,1776932778.830
0.9633,0.0718,1776932778.865
0.9633,0.0718,1776932778.898
0.9644,0.0718,1776932778.952
0.9612,0.0718,1776932778.983
0.9612,0.0698,1776932779.008
0.9612,0.0679,1776932779.038
0.9612,0.0679,1776932779.070
0.9622,0.0621,1776932779.102
0.9622,0.0640,1776932779.153
0.9633,0.0640,1776932779.181
0.9633,0.0640,1776932779.214
0.9666,0.0640,1776932779.275
0.9666,0.0660,1776932779.310
0.9666,0.0679,1776932779.346
0.9677,0.0660,1776932779.389
0.9698,0.0640,1776932779.424
0.9688,0.0660,1776932779.456
0.9720,0.0660,1776932779.501
0.9720,0.0640,1776932779.536
0.9753,0.0640,1776932779.569
0.9753,0.0640,1776932779.613
0.9785,0.0640,1776932779.647
0.9774,0.0640,1776932779.681
0.9785,0.0660,1776932779.724
0.9796,0.0679,1776932779.762
0.9796,0.0660,1776932779.795
0.9807,0.0660,1776932779.836
0.9850,0.0660,1776932779.872
0.9850,0.0640,1776932779.917
0.9872,0.0660,1776932779.954
0.9883,0.0640,1776932780.138
0.9872,0.0621,1776932780.169
0.9818,0.0621,1776932780.184
0.9785,0.0602,1776932780.203
0.9763,0.0583,1776932780.251
0.9742,0.0583,1776932780.287
0.9720,0.0602,1776932780.319
0.9698,0.0563,1776932780.364
0.9698,0.0563,1776932780.399
0.9677,0.0563,1776932780.433
0.9688,0.0563,1776932780.479
0.9688,0.0563,1776932780.512
0.9688,0.0583,1776932780.545
0.9677,0.0583,1776932780.589
0.9666,0.0602,1776932780.624
0.9666,0.0563,1776932780.657
0.9677,0.0583,1776932780.701
0.9677,0.0583,1776932780.737
0.9666,0.0602,1776932780.770
0.9677,0.0583,1776932780.815
0.9677,0.0602,1776932780.847
0.9666,0.0602,1776932780.882
0.9688,0.0602,1776932780.926
0.9698,0.0621,1776932780.961
0.9709,0.0640,1776932780.994
0.9709,0.0679,1776932781.037
0.9709,0.0679,1776932781.072
0.9698,0.0718,1776932781.109
0.9709,0.0718,1776932781.154
0.9698,0.0737,1776932781.187
0.9709,0.0756,1776932781.224
0.9688,0.0737,1776932781.265
0.9698,0.0795,1776932781.296
0.9709,0.0775,1776932781.325
0.9698,0.0795,1776932781.371
0.9709,0.0775,1776932781.409
0.9709,0.0795,1776932781.443
0.9709,0.0795,1776932781.487
0.9709,0.0795,1776932781.521
0.9720,0.0756,1776932781.564
0.9731,0.0737,1776932781.599
0.9742,0.0775,1776932781.634
0.9753,0.0737,1776932781.678
0.9753,0.0756,1776932781.712
0.9763,0.0756,1776932781.747
0.9763,0.0775,1776932781.791
0.9774,0.0756,1776932781.824
0.9774,0.0756,1776932781.859
0.9774,0.0775,1776932781.902
0.9774,0.0775,1776932781.936
0.9774,0.0775,1776932781.971
0.9785,0.0795,1776932782.014
0.9774,0.0795,1776932782.049
0.9785,0.0814,1776932782.081
0.9785,0.0814,1776932782.129
0.9796,0.0795,1776932782.164
0.9796,0.0795,1776932782.196
0.9785,0.0795,1776932782.239
0.9774,0.0795,1776932782.272
0.9774,0.0795,1776932782.304
0.9763,0.0814,1776932782.349
0.9763,0.0814,1776932782.384
0.9774,0.0795,1776932782.417
0.9763,0.0795,1776932782.462
0.9774,0.0775,1776932782.498
0.9785,0.0795,1776932782.529
0.9785,0.0775,1776932782.574
0.9774,0.0795,1776932782.610
0.9753,0.0775,1776932782.643
0.9753,0.0795,1776932782.687
0.9753,0.0795,1776932782.721
0.9753,0.0775,1776932782.755
0.9709,0.0795,1776932782.800
0.9688,0.0795,1776932782.834
0.9546,0.0833,1776932782.864
0.9449,0.0891,1776932782.912
0.9319,0.0872,1776932782.947
0.9156,0.0853,1776932782.979
0.8971,0.0891,1776932783.026
0.8819,0.0891,1776932783.064
0.8668,0.0891,1776932783.101
0.8516,0.0930,1776932783.141
0.8364,0.0968,1776932783.182
0.8223,0.0988,1776932783.217
0.8082,0.0988,1776932783.244
0.7973,0.1026,1776932783.276
0.7820,0.1006,1776932783.308
0.7680,0.1065,1776932783.356
0.7539,0.1084,1776932783.392
0.7409,0.1123,1776932783.424
0.7192,0.1123,1776932783.470
0.7040,0.1181,1776932783.504
0.6899,0.1219,1776932783.538
0.6747,0.1258,1776932783.582
0.6606,0.1296,1776932783.617
0.6476,0.1335,1776932783.650
0.6335,0.1393,1776932783.696
0.6237,0.1412,1776932783.729
0.6107,0.1431,1776932783.773
0.6042,0.1393,1776932783.811
0.5955,0.1393,1776932783.843
0.5857,0.1393,1776932783.887
0.5760,0.1393,1776932783.922
0.5673,0.1354,1776932783.955
0.5629,0.1354,1776932784.001
0.5586,0.1354,1776932784.038
0.5543,0.1279,1776932784.074
0.5499,0.1277,1776932784.113
0.5456,0.1258,1776932784.148
0.5412,0.1238,1776932784.182
0.5369,0.1238,1776932784.223
0.5304,0.1238,1776932784.258
0.5239,0.1238,1776932784.289
0.5174,0.1238,1776932784.334
0.5130,0.1238,1776932784.369
0.5043,0.1219,1776932784.401
0.5000,0.1219,1776932784.446
0.4913,0.1219,1776932784.479
0.4881,0.1219,1776932784.512
0.4870,0.1277,1776932784.601
0.4794,0.1316,1776932784.626
0.4718,0.1431,1776932784.659
0.4685,0.1586,1776932784.700
0.4707,0.1759,1776932784.738
0.4729,0.1933,1776932784.788
0.4750,0.2068,1776932784.819
0.4783,0.2222,1776932784.848
0.4816,0.2377,1776932784.895
0.4848,0.2531,1776932784.929
0.4890,0.2683,1776932784.962
0.4934,0.2842,1776932785.006
0.4978,0.3013,1776932785.041
0.5043,0.3167,1776932785.075
0.5098,0.3322,1776932785.119
0.5141,0.3495,1776932785.154
0.5206,0.3669,1776932785.187
0.5260,0.3862,1776932785.231
0.5315,0.4074,1776932785.266
0.5369,0.4267,1776932785.297
0.5456,0.4537,1776932785.342
0.5521,0.4749,1776932785.378
0.5608,0.4961,1776932785.409
0.5673,0.5174,1776932785.453
0.5738,0.5367,1776932785.488
0.5803,0.5521,1776932785.522
0.5846,0.5714,1776932785.565
0.5836,0.5868,1776932785.601
0.5770,0.6022,1776932785.634
0.5705,0.6196,1776932785.678
0.5640,0.6350,1776932785.712
0.5597,0.6543,1776932785.746
0.5553,0.6775,1776932785.790
0.5575,0.7083,1776932785.826
0.5564,0.7315,1776932785.870
0.5575,0.7488,1776932785.905
0.5564,0.7681,1776932785.938
0.5575,0.7894,1776932785.983
0.5553,0.8125,1776932786.020
0.5543,0.8356,1776932786.053
0.5467,0.8511,1776932786.097
0.5423,0.8704,1776932786.130
0.5380,0.8858,1776932786.163
0.5336,0.9012,1776932786.208
0.5293,0.9147,1776932786.242
0.5250,0.9263,1776932786.274
0.5206,0.9340,1776932786.319
0.5184,0.9417,1776932786.356
0.5152,0.9514,1776932786.388
0.5152,0.9630,1776932786.435
0.5119,0.9745,1776932786.471
0.5119,0.9861,1776932786.501
0.5119,0.9900,1776932786.543
0.5119,0.9919,1776932786.575
0.5109,0.9958,1776932786.608
0.5141,0.9977,1776932786.653
0.5152,0.9977,1776932786.687
0.5152,0.9996,1776932786.720
0.5174,1.0000,1776932786.769
0.5174,1.0000,1776932786.802
0.5184,0.9977,1776932786.835
0.5184,0.9977,1776932786.880
0.5184,0.9958,1776932786.912
0.5184,0.9919,1776932786.944
0.5206,0.9880,1776932786.990
0.5228,0.9880,1776932787.026
0.5250,0.9842,1776932787.057
0.5271,0.9823,1776932787.102
0.5282,0.9803,1776932787.135
0.5282,0.9803,1776932787.168
0.5282,0.9784,1776932787.215
0.5315,0.9784,1776932787.249
0.5315,0.9784,1776932787.281
0.5315,0.9726,1776932787.325
0.5315,0.9745,1776932787.360
0.5315,0.9707,1776932787.392
0.5315,0.9726,1776932787.437
0.5315,0.9726,1776932787.473
0.5315,0.9726,1776932787.506
0.5315,0.9707,1776932787.549
0.5315,0.9707,1776932787.584
0.5304,0.9765,1776932787.616
0.5304,0.9765,1776932787.660
0.5304,0.9765,1776932787.694
0.5315,0.9765,1776932787.728
0.5293,0.9765,1776932787.774
0.5271,0.9765,1776932787.808
0.5271,0.9765,1776932787.841
0.5271,0.9765,1776932787.886
0.5271,0.9765,1776932787.919
0.5271,0.9765,1776932787.952
0.5271,0.9765,1776932787.998
0.5271,0.9765,1776932788.033
0.5271,0.9765,1776932788.065
0.5271,0.9765,1776932788.109
0.5260,0.9765,1776932788.145
0.5260,0.9765,1776932788.180
0.5271,0.9765,1776932788.222
0.5271,0.9765,1776932788.257
0.5271,0.9765,1776932788.289
0.5271,0.9765,1776932788.333
0.5271,0.9803,1776932788.366
0.5260,0.9823,1776932788.401
0.5228,0.9823,1776932788.445
0.5228,0.9823,1776932788.479
0.5228,0.9823,1776932788.524
0.5228,0.9823,1776932788.562
0.5239,0.9803,1776932788.595
0.5228,0.9784,1776932788.638
0.5228,0.9823,1776932788.673
0.5228,0.9784,1776932788.706
0.5217,0.9803,1776932788.751
0.5228,0.9803,1776932788.786
0.5228,0.9823,1776932788.818
0.5228,0.9823,1776932788.862
0.5282,1.0000,1776932788.897
0.5315,1.0000,1776932788.931
0.5250,1.0000,1776932788.976
0.5195,1.0000,1776932789.012
0.5228,0.9938,1776932789.044
0.5239,0.9861,1776932789.102
0.5228,0.9823,1776932789.141
0.5228,0.9803,1776932789.166
0.5228,0.9803,1776932789.186
0.5228,0.9803,1776932789.218
0.5228,0.9803,1776932789.252
0.5228,0.9803,1776932789.301
0.5217,0.9784,1776932789.328
0.5217,0.9784,1776932789.360
0.5228,0.9784,1776932789.406
0.5228,0.9784,1776932789.440
0.5228,0.9745,1776932789.476
0.5239,0.9745,1776932789.522
0.5250,0.9726,1776932789.553
0.5271,0.9726,1776932789.587
0.5282,0.9726,1776932789.632
0.5293,0.9707,1776932789.666
0.5293,0.9707,1776932789.703
0.5304,0.9726,1776932789.750
0.5326,0.9726,1776932789.782
0.5326,0.9707,1776932789.812
0.5326,0.9707,1776932789.862
0.5326,0.9707,1776932789.896
0.5326,0.9707,1776932789.930
0.5326,0.9707,1776932789.972
0.5326,0.9726,1776932790.001
0.5336,0.9726,1776932790.034
0.5326,0.9707,1776932790.080
0.5326,0.9688,1776932790.113
0.5336,0.9707,1776932790.145
0.5326,0.9688,1776932790.195
0.5326,0.9707,1776932790.226
0.5326,0.9688,1776932790.259
0.5326,0.9707,1776932790.306
0.5326,0.9707,1776932790.338
0.5326,0.9688,1776932790.368
0.5326,0.9688,1776932790.431
0.5326,0.9688,1776932790.457
0.5326,0.9668,1776932790.484
0.5326,0.9688,1776932790.538
0.5326,0.9630,1776932790.570
0.5326,0.9552,1776932790.598
0.5326,0.9533,1776932790.643
0.5326,0.9475,1776932790.679
0.5315,0.9456,1776932790.712
0.5315,0.9398,1776932790.760
0.5326,0.9282,1776932790.791
0.5315,0.9167,1776932790.827
0.5304,0.9090,1776932790.870
0.5304,0.8974,1776932790.903
0.5304,0.8858,1776932790.934
0.5304,0.8762,1776932790.983
0.5304,0.8665,1776932791.015
0.5304,0.8530,1776932791.049
0.5271,0.8453,1776932791.100
0.5250,0.8356,1776932791.129
0.5184,0.8260,1776932791.161
0.5141,0.8144,1776932791.206
0.5043,0.8029,1776932791.241
0.4978,0.7951,1776932791.275
0.4891,0.7874,1776932791.321
0.4783,0.7778,1776932791.360
0.4707,0.7701,1776932791.399
0.4631,0.7662,1776932791.450
0.4555,0.7566,1776932791.487
0.4436,0.7508,1776932791.526
0.4316,0.7431,1776932791.559
0.4132,0.7353,1776932791.598
0.3905,0.7256,1776932791.636
0.3753,0.7178,1776932791.676
0.3579,0.7122,1776932791.715
0.3438,0.7083,1776932791.751
0.3286,0.6987,1776932791.792
0.3155,0.6929,1776932791.829
0.3090,0.6910,1776932791.868
0.3003,0.6833,1776932791.899
0.2862,0.6717,1776932791.931
0.2732,0.6582,1776932791.956
0.2602,0.6466,1776932791.997
0.2483,0.6312,1776932792.036
0.2363,0.6157,1776932792.079
0.2244,0.6003,1776932792.112
0.2125,0.5810,1776932792.143
0.1984,0.5675,1776932792.174
0.1788,0.5521,1776932792.226
0.1604,0.5328,1776932792.259
0.1484,0.5154,1776932792.289
0.1365,0.4981,1776932792.343
0.1267,0.4807,1776932792.375
0.1191,0.4614,1776932792.414
0.1115,0.4402,1776932792.444
0.1094,0.4209,1776932792.482
0.1072,0.4055,1776932792.524
0.1039,0.3939,1776932792.559
0.1039,0.3785,1776932792.591
0.1050,0.3650,1776932792.650
0.1039,0.3534,1776932792.684
0.1039,0.3418,1776932792.715
0.1018,0.3322,1776932792.749
0.1050,0.3264,1776932792.776
0.1115,0.3187,1776932792.813
0.1159,0.3129,1776932792.869
0.1202,0.3071,1776932792.904
0.1224,0.3052,1776932792.940
0.1246,0.3071,1776932792.975
0.1257,0.3071,1776932793.010
0.1257,0.3129,1776932793.053
0.1257,0.3129,1776932793.083
0.1257,0.3129,1776932793.113
0.1202,0.3129,1776932793.148
0.1159,0.3129,1776932793.193
0.1072,0.3167,1776932793.227
0.1029,0.3167,1776932793.260
0.0942,0.3206,1776932793.307
0.0866,0.3206,1776932793.344
0.0790,0.3206,1776932793.375
0.0692,0.3225,1776932793.421
0.0616,0.3225,1776932793.452
0.0530,0.3264,1776932793.491
0.0410,0.3264,1776932793.545
0.0345,0.3283,1776932793.583
0.0280,0.3302,1776932793.617
0.0204,0.3283,1776932793.658
0.0150,0.3322,1776932793.697
0.0041,0.3438,1776932793.741
0.0030,0.3399,1776932793.784
0.0041,0.3415,1776932793.826
0.0041,0.3457,1776932793.865
0.0085,0.3399,1776932793.906
0.0085,0.3399,1776932793.956
0.0085,0.3454,1776932793.993
0.0116,0.3419,1776932794.015
0.0095,0.3438,1776932794.038
0.0117,0.3399,1776932794.094
0.0139,0.3382,1776932794.130
0.0138,0.3362,1776932794.166
0.0139,0.3341,1776932794.208
0.0161,0.3360,1776932794.238
0.0214,0.3304,1776932794.268
0.0193,0.3305,1776932794.316
0.0215,0.3302,1776932794.350
0.0193,0.3283,1776932794.385
0.0291,0.3247,1776932794.433
0.0258,0.3264,1776932794.469
0.0302,0.3245,1776932794.509
0.0280,0.3283,1776932794.552
0.0302,0.3206,1776932794.592
0.0302,0.3283,1776932794.633
0.0323,0.3151,1776932794.671
0.0323,0.3283,1776932794.702
0.0345,0.3187,1776932794.730
0.0346,0.3185,1776932794.768
0.0356,0.3187,1776932794.807
0.0355,0.3149,1776932794.848
0.0346,0.3089,1776932794.893
0.0366,0.3072,1776932794.935
0.0367,0.3071,1776932794.977
0.0356,0.3110,1776932795.020
0.0366,0.3111,1776932795.062
0.0344,0.3092,1776932795.101
0.0356,0.3071,1776932795.148
0.0345,0.3090,1776932795.187
0.0313,0.3110,1776932795.228
0.0258,0.3129,1776932795.270
0.0247,0.3110,1776932795.309
0.0226,0.3129,1776932795.350
0.0215,0.3132,1776932795.395
0.0237,0.3110,1776932795.435
0.0237,0.3112,1776932795.473
0.0237,0.3129,1776932795.513
0.0215,0.3167,1776932795.570
0.0226,0.3148,1776932795.614
0.0215,0.3148,1776932795.653
0.0193,0.3148,1776932795.692
0.0193,0.3132,1776932795.734
0.0193,0.3148,1776932795.778
0.0171,0.3184,1776932795.823
0.0193,0.3148,1776932795.870
0.0171,0.3170,1776932795.916
0.0182,0.3167,1776932795.967
0.0171,0.3187,1776932796.013
0.0204,0.3129,1776932796.058
0.0204,0.3187,1776932796.103
0.0204,0.3187,1776932796.153
0.0215,0.3187,1776932796.222
0.0215,0.3187,1776932796.263
0.0215,0.3187,1776932796.310
0.0237,0.3148,1776932796.344
0.0215,0.3187,1776932796.379
0.0215,0.3148,1776932796.423
0.0215,0.3165,1776932796.462
0.0226,0.3165,1776932796.514
0.0215,0.3167,1776932796.568
0.0204,0.3206,1776932796.615
0.0193,0.3187,1776932796.655
0.0161,0.3209,1776932796.696
0.0149,0.3227,1776932796.742
0.0171,0.3227,1776932796.789
0.0183,0.3224,1776932796.824
0.0182,0.3245,1776932796.871
0.0171,0.3264,1776932796.913
0.0258,0.3264,1776932796.953
0.0247,0.3280,1776932796.995
0.0247,0.3283,1776932797.038
0.0280,0.3283,1776932797.077
0.0280,0.3264,1776932797.116
0.0302,0.3283,1776932797.163
0.0226,0.3302,1776932797.197
0.0204,0.3283,1776932797.234
0.0204,0.3264,1776932797.277
0.0226,0.3283,1776932797.328
0.0095,0.3418,1776932797.375
0.0050,0.3537,1776932797.426
0.0041,0.3476,1776932797.468
0.0139,0.3438,1776932797.506
0.0171,0.3380,1776932797.554
0.0215,0.3358,1776932797.591
0.0226,0.3302,1776932797.617
0.0258,0.3283,1776932797.647
0.0269,0.3302,1776932797.689
0.0237,0.3283,1776932797.725
0.0236,0.3304,1776932797.770
0.0302,0.3319,1776932797.810
0.0323,0.3341,1776932797.850
0.0367,0.3302,1776932797.892
0.0323,0.3322,1776932797.934
0.0356,0.3283,1776932797.978
0.0367,0.3264,1776932798.024
0.0367,0.3302,1776932798.070
0.0378,0.3280,1776932798.115
0.0388,0.3264,1776932798.163
0.0399,0.3264,1776932798.207
0.0530,0.3206,1776932798.249
0.0638,0.3129,1776932798.294
0.0866,0.3129,1776932798.337
0.0974,0.3167,1776932798.383
0.1050,0.3110,1776932798.431
0.1191,0.3071,1776932798.474
0.1332,0.3071,1776932798.521
0.1669,0.3013,1776932798.568
0.1842,0.3013,1776932798.614
0.2005,0.2994,1776932798.670
0.2157,0.3013,1776932798.716
0.2493,0.3032,1776932798.762
0.2689,0.3071,1776932798.801
0.2776,0.3090,1776932798.837
0.3134,0.3167,1776932798.890
0.3275,0.3167,1776932798.932
0.3470,0.3148,1776932798.976
0.3622,0.3148,1776932799.016
0.3817,0.3148,1776932799.059
0.4089,0.3167,1776932799.106
0.4349,0.3148,1776932799.154
0.4729,0.3052,1776932799.198
0.4946,0.2975,1776932799.243
0.5141,0.2878,1776932799.286
0.5347,0.2820,1776932799.330
0.5597,0.2801,1776932799.374
0.5998,0.2608,1776932799.418
0.6194,0.2569,1776932799.465
0.6411,0.2492,1776932799.508
0.6617,0.2434,1776932799.553
0.6834,0.2377,1776932799.598
0.7289,0.2145,1776932799.641
0.7463,0.2068,1776932799.686
0.7648,0.2029,1776932799.732
0.7799,0.1914,1776932799.777
0.7962,0.1856,1776932799.818
0.8255,0.1779,1776932799.856
0.8364,0.1721,1776932799.894
0.8559,0.1644,1776932799.930
0.8657,0.1586,1776932799.968
0.8765,0.1528,1776932800.011
0.8830,0.1412,1776932800.052
0.8863,0.1316,1776932800.093
0.8906,0.1219,1776932800.136
0.8863,0.1103,1776932800.179
0.8798,0.0988,1776932800.221
0.8722,0.0891,1776932800.263
0.8624,0.0737,1776932800.309
0.8537,0.0467,1776932800.354
0.8559,0.0351,1776932800.399
0.8559,0.0235,1776932800.443
0.8570,0.0177,1776932800.488
0.8581,0.0139,1776932800.530
0.8602,0.0081,1776932800.571
0.8570,0.0062,1776932800.609
0.8570,0.0042,1776932800.649
0.8581,0.0023,1776932800.689
0.8635,0.0004,1776932800.728
