norm_x,norm_y,timestamp
0.9319,0.0640,1776930845.467
0.9319,0.0640,1776930845.516
0.9297,0.0602,1776930845.545
0.9297,0.0563,1776930845.576
0.9275,0.0563,1776930845.630
0.9253,0.0563,1776930845.655
0.9232,0.0525,1776930845.690
0.9188,0.0525,1776930845.740
0.9167,0.0486,1776930845.768
0.9145,0.0448,1776930845.800
0.9145,0.0448,1776930845.850
0.9102,0.0448,1776930845.880
0.9102,0.0409,1776930845.912
0.9102,0.0370,1776930845.964
0.9123,0.0370,1776930845.987
0.9123,0.0332,1776930846.024
0.9167,0.0332,1776930846.072
0.9167,0.0293,1776930846.104
0.9188,0.0255,1776930846.135
0.9210,0.0293,1776930846.189
0.9253,0.0293,1776930846.215
0.9275,0.0293,1776930846.248
0.9297,0.0293,1776930846.300
0.9275,0.0448,1776930846.330
0.9470,0.0370,1776930846.357
0.9405,0.0332,1776930846.415
0.9340,0.0486,1776930846.466
0.9297,0.0448,1776930846.492
0.9275,0.0486,1776930846.523
0.9253,0.0448,1776930846.553
0.9253,0.0409,1776930846.607
0.9253,0.0370,1776930846.639
0.9232,0.0293,1776930846.678
0.9232,0.0332,1776930846.718
0.9232,0.0293,1776930846.739
0.9210,0.0255,1776930846.774
0.9188,0.0332,1776930846.824
0.9167,0.0332,1776930846.857
0.9080,0.0370,1776930846.902
0.9036,0.0486,1776930846.942
0.8950,0.0563,1776930846.977
0.8863,0.0640,1776930847.006
0.8754,0.0756,1776930847.048
0.8668,0.0872,1776930847.080
0.8602,0.1026,1776930847.112
0.8537,0.1219,1776930847.168
0.8472,0.1373,1776930847.189
0.8385,0.1605,1776930847.221
0.8299,0.1836,1776930847.277
0.8125,0.2261,1776930847.322
0.7995,0.2569,1776930847.347
0.7908,0.2878,1776930847.387
0.7799,0.3187,1776930847.421
0.7669,0.3457,1776930847.454
0.7517,0.3688,1776930847.502
0.7365,0.3997,1776930847.536
0.7214,0.4306,1776930847.586
0.7083,0.4576,1776930847.618
0.6910,0.4846,1776930847.646
0.6801,0.5077,1776930847.693
0.6714,0.5270,1776930847.718
0.6606,0.5463,1776930847.753
0.6497,0.5656,1776930847.809
0.6432,0.5810,1776930847.830
0.6345,0.5926,1776930847.866
0.6302,0.6003,1776930847.919
0.6259,0.6157,1776930847.944
0.6215,0.6235,1776930847.976
0.6194,0.6312,1776930848.035
0.6150,0.6350,1776930848.061
0.6128,0.6505,1776930848.090
0.6107,0.6620,1776930848.144
0.6085,0.6736,1776930848.175
0.6085,0.6852,1776930848.209
0.6085,0.6968,1776930848.255
0.6085,0.7083,1776930848.286
0.6128,0.7238,1776930848.317
0.6128,0.7353,1776930848.367
0.6128,0.7508,1776930848.400
0.6107,0.7662,1776930848.432
0.6128,0.7894,1776930848.480
0.6085,0.8048,1776930848.509
0.6063,0.8241,1776930848.538
0.6063,0.8395,1776930848.588
0.6042,0.8549,1776930848.620
0.6063,0.8627,1776930848.672
0.6042,0.8704,1776930848.700
0.6042,0.8742,1776930848.733
0.6063,0.8781,1776930848.783
0.6042,0.8897,1776930848.816
0.6063,0.8974,1776930848.842
0.6042,0.9128,1776930848.897
0.6085,0.9282,1776930848.927
0.6128,0.9360,1776930848.970
0.6215,0.9360,1776930849.001
0.6280,0.9437,1776930849.040
0.6345,0.9437,1776930849.069
0.6432,0.9398,1776930849.119
0.6519,0.9360,1776930849.154
0.6628,0.9321,1776930849.189
0.6714,0.9282,1776930849.236
0.6801,0.9282,1776930849.263
0.6845,0.9282,1776930849.292
0.6866,0.9282,1776930849.344
0.6888,0.9360,1776930849.370
0.6888,0.9437,1776930849.404
0.6866,0.9437,1776930849.458
0.6866,0.9514,1776930849.491
0.6845,0.9591,1776930849.520
0.6845,0.9668,1776930849.566
0.6758,0.9707,1776930849.600
0.6736,0.9745,1776930849.622
0.6693,0.9745,1776930849.679
0.6671,0.9784,1776930849.710
0.6649,0.9784,1776930849.743
0.6628,0.9784,1776930849.789
0.6606,0.9784,1776930849.822
0.6584,0.9823,1776930849.855
0.6584,0.9861,1776930849.903
0.6584,0.9823,1776930849.934
0.6562,0.9823,1776930849.962
0.6541,0.9823,1776930850.014
0.6541,0.9823,1776930850.044
0.6519,0.9823,1776930850.099
0.6497,0.9823,1776930850.133
0.6497,0.9823,1776930850.162
0.6476,0.9823,1776930850.215
0.6476,0.9823,1776930850.246
0.6454,0.9784,1776930850.262
0.6432,0.9823,1776930850.335
0.6432,0.9823,1776930850.368
0.6432,0.9823,1776930850.385
0.6389,0.9823,1776930850.433
0.6389,0.9900,1776930850.466
0.6497,1.0000,1776930850.492
0.6432,1.0000,1776930850.545
0.6454,1.0000,1776930850.567
0.6432,1.0000,1776930850.602
0.6411,1.0000,1776930850.658
0.6324,0.9861,1776930850.687
0.6345,0.9784,1776930850.725
0.6345,0.9745,1776930850.768
0.6345,0.9668,1776930850.808
0.6345,0.9668,1776930850.838
0.6367,0.9668,1776930850.887
0.6367,0.9630,1776930850.921
0.6389,0.9630,1776930850.949
0.6389,0.9630,1776930851.005
0.6411,0.9668,1776930851.044
0.6411,0.9630,1776930851.080
0.6411,0.9630,1776930851.119
0.6411,0.9630,1776930851.152
0.6389,0.9475,1776930851.197
0.6389,0.9321,1776930851.230
0.6432,0.9282,1776930851.260
0.6411,0.9244,1776930851.291
0.6389,0.9205,1776930851.333
0.6367,0.9128,1776930851.370
0.6345,0.9012,1776930851.417
0.6259,0.8819,1776930851.450
0.6194,0.8704,1776930851.481
0.6150,0.8588,1776930851.533
0.6085,0.8434,1776930851.570
0.6020,0.8318,1776930851.602
0.5868,0.8202,1776930851.639
0.5781,0.8048,1776930851.672
0.5673,0.7932,1776930851.697
0.5608,0.7816,1776930851.753
0.5564,0.7701,1776930851.784
0.5521,0.7585,1776930851.822
0.5477,0.7469,1776930851.871
0.5434,0.7315,1776930851.904
0.5412,0.7122,1776930851.934
0.5412,0.6968,1776930851.980
0.5391,0.6852,1776930852.016
0.5369,0.6736,1776930852.046
0.5369,0.6582,1776930852.087
0.5369,0.6466,1776930852.123
0.5369,0.6312,1776930852.155
0.5369,0.6196,1776930852.202
0.5369,0.6080,1776930852.237
0.5347,0.6080,1776930852.281
0.5326,0.6003,1776930852.315
0.5326,0.5926,1776930852.350
0.5326,0.5887,1776930852.394
0.5304,0.5849,1776930852.430
0.5304,0.5772,1776930852.465
0.5260,0.5772,1776930852.512
0.5260,0.5694,1776930852.548
0.5217,0.5656,1776930852.584
0.5152,0.5579,1776930852.621
0.5065,0.5540,1776930852.660
0.4957,0.5540,1776930852.697
0.4761,0.5502,1776930852.736
0.4588,0.5502,1776930852.775
0.4414,0.5463,1776930852.810
0.4197,0.5463,1776930852.853
0.3980,0.5463,1776930852.900
0.3785,0.5502,1776930852.923
0.3568,0.5540,1776930852.945
0.3394,0.5540,1776930852.979
0.3199,0.5540,1776930853.010
0.3047,0.5502,1776930853.056
0.2895,0.5502,1776930853.087
0.2765,0.5540,1776930853.119
0.2678,0.5540,1776930853.173
0.2591,0.5502,1776930853.209
0.2526,0.5502,1776930853.249
0.2461,0.5424,1776930853.294
0.2396,0.5424,1776930853.333
0.2352,0.5386,1776930853.369
0.2352,0.5347,1776930853.406
0.2352,0.5347,1776930853.440
0.2309,0.5309,1776930853.477
0.2287,0.5309,1776930853.520
0.2287,0.5309,1776930853.559
0.2287,0.5231,1776930853.597
0.2244,0.5231,1776930853.636
0.2244,0.5231,1776930853.673
0.2222,0.5231,1776930853.711
0.2201,0.5231,1776930853.745
0.2201,0.5231,1776930853.779
0.2179,0.5231,1776930853.821
0.2135,0.5193,1776930853.853
0.2092,0.5193,1776930853.885
0.2049,0.5193,1776930853.934
0.2005,0.5193,1776930853.972
0.1918,0.5193,1776930854.010
0.1875,0.5231,1776930854.046
0.1788,0.5231,1776930854.078
0.1701,0.5231,1776930854.108
0.1615,0.5270,1776930854.154
0.1571,0.5270,1776930854.192
0.1528,0.5270,1776930854.226
0.1484,0.5270,1776930854.270
0.1419,0.5270,1776930854.303
0.1354,0.5270,1776930854.337
0.1332,0.5270,1776930854.376
0.1332,0.5231,1776930854.412
0.1289,0.5231,1776930854.441
0.1246,0.5270,1776930854.490
0.1246,0.5270,1776930854.524
0.1202,0.5270,1776930854.560
0.1202,0.5270,1776930854.602
0.1181,0.5270,1776930854.639
0.1159,0.5231,1776930854.676
0.1159,0.5231,1776930854.716
0.1137,0.5231,1776930854.751
0.1159,0.5193,1776930854.794
0.1181,0.5193,1776930854.829
0.1181,0.5193,1776930854.863
0.1181,0.5193,1776930854.905
0.1202,0.5231,1776930854.940
0.1202,0.5231,1776930854.972
0.1224,0.5231,1776930855.019
0.1246,0.5231,1776930855.056
0.1224,0.5193,1776930855.090
0.1246,0.5193,1776930855.129
0.1267,0.5193,1776930855.164
0.1246,0.5231,1776930855.198
0.1246,0.5231,1776930855.242
0.1224,0.5231,1776930855.277
0.1246,0.5231,1776930855.309
0.1246,0.5231,1776930855.353
0.1246,0.5270,1776930855.386
0.1224,0.5231,1776930855.420
0.1246,0.5231,1776930855.466
0.1246,0.5231,1776930855.500
0.1246,0.5270,1776930855.534
0.1246,0.5309,1776930855.583
0.1246,0.5270,1776930855.620
0.1246,0.5309,1776930855.657
0.1246,0.5309,1776930855.698
0.1246,0.5309,1776930855.730
0.1246,0.5309,1776930855.760
0.1202,0.5309,1776930855.803
0.1224,0.5309,1776930855.832
0.1246,0.5309,1776930855.865
0.1246,0.5309,1776930855.913
0.1246,0.5309,1776930855.949
0.1224,0.5309,1776930855.993
0.1202,0.5309,1776930856.027
0.1224,0.5309,1776930856.063
0.1202,0.5309,1776930856.109
0.1224,0.5309,1776930856.141
0.1202,0.5270,1776930856.170
0.1224,0.5270,1776930856.218
0.1224,0.5231,1776930856.249
0.1246,0.5231,1776930856.285
0.1224,0.5231,1776930856.331
0.1267,0.5231,1776930856.366
0.1267,0.5231,1776930856.396
0.1267,0.5193,1776930856.441
0.1267,0.5193,1776930856.479
0.1267,0.5231,1776930856.513
0.1267,0.5231,1776930856.560
0.1267,0.5154,1776930856.590
0.1289,0.5154,1776930856.618
0.1311,0.5154,1776930856.655
0.1311,0.5154,1776930856.698
0.1332,0.5154,1776930856.726
0.1332,0.5154,1776930856.773
0.1289,0.5154,1776930856.812
0.1311,0.5154,1776930856.845
0.1332,0.5154,1776930856.891
0.1332,0.5154,1776930856.927
0.1311,0.5154,1776930856.958
0.1332,0.5154,1776930856.999
0.1354,0.5154,1776930857.038
0.1332,0.5154,1776930857.071
0.1354,0.5077,1776930857.108
0.1376,0.5116,1776930857.138
0.1354,0.5116,1776930857.172
0.1354,0.5077,1776930857.223
0.1376,0.5077,1776930857.260
0.1376,0.5077,1776930857.286
0.1376,0.5077,1776930857.334
0.1376,0.5077,1776930857.368
0.1376,0.5077,1776930857.400
0.1398,0.5077,1776930857.447
0.1398,0.5077,1776930857.482
0.1398,0.5077,1776930857.516
0.1398,0.5077,1776930857.561
0.1398,0.5039,1776930857.594
0.1398,0.5000,1776930857.639
0.1398,0.5000,1776930857.677
0.1398,0.5039,1776930857.712
0.1398,0.5039,1776930857.754
0.1441,0.5039,1776930857.788
0.1419,0.5077,1776930857.820
0.1419,0.5077,1776930857.865
0.1419,0.5077,1776930857.899
0.1419,0.5077,1776930857.931
0.1419,0.5116,1776930857.974
0.1398,0.5116,1776930858.011
0.1398,0.5116,1776930858.044
0.1354,0.5116,1776930858.089
0.1376,0.5154,1776930858.122
0.1354,0.5154,1776930858.156
0.1311,0.5154,1776930858.199
0.1332,0.5154,1776930858.235
0.1354,0.5154,1776930858.268
0.1354,0.5154,1776930858.311
0.1354,0.5154,1776930858.347
0.1354,0.5154,1776930858.380
0.1354,0.5154,1776930858.423
0.1354,0.5154,1776930858.458
0.1376,0.5154,1776930858.490
0.1354,0.5154,1776930858.536
0.1376,0.5154,1776930858.572
0.1376,0.5154,1776930858.600
0.1354,0.5154,1776930858.650
0.1354,0.5154,1776930858.684
0.1376,0.5154,1776930858.718
0.1354,0.5154,1776930858.767
0.1354,0.5154,1776930858.798
0.1354,0.5193,1776930858.839
0.1354,0.5154,1776930858.876
0.1332,0.5154,1776930858.906
0.1332,0.5154,1776930858.952
0.1332,0.5231,1776930858.986
0.1332,0.5231,1776930859.019
0.1332,0.5231,1776930859.064
0.1332,0.5231,1776930859.100
0.1354,0.5231,1776930859.133
0.1354,0.5231,1776930859.179
0.1354,0.5231,1776930859.213
0.1354,0.5231,1776930859.241
0.1354,0.5231,1776930859.288
0.1376,0.5231,1776930859.324
0.1376,0.5231,1776930859.355
0.1354,0.5231,1776930859.400
0.1354,0.5193,1776930859.437
0.1332,0.5193,1776930859.469
0.1354,0.5154,1776930859.511
0.1354,0.5154,1776930859.546
0.1354,0.5154,1776930859.580
0.1376,0.5154,1776930859.623
0.1376,0.5154,1776930859.662
0.1376,0.5154,1776930859.695
0.1376,0.5154,1776930859.739
0.1376,0.5154,1776930859.773
0.1376,0.5154,1776930859.805
0.1376,0.5154,1776930859.852
0.1376,0.5154,1776930859.884
0.1376,0.5154,1776930859.915
0.1376,0.5154,1776930859.961
0.1354,0.5154,1776930859.994
0.1376,0.5154,1776930860.027
0.1376,0.5154,1776930860.071
0.1376,0.5154,1776930860.105
0.1376,0.5193,1776930860.138
0.1354,0.5154,1776930860.185
0.1354,0.5154,1776930860.217
0.1332,0.5231,1776930860.263
0.1332,0.5154,1776930860.298
0.1332,0.5193,1776930860.332
0.1311,0.5154,1776930860.376
0.1311,0.5154,1776930860.409
0.1311,0.5154,1776930860.443
0.1311,0.5154,1776930860.487
0.1332,0.5154,1776930860.525
0.1332,0.5154,1776930860.560
0.1332,0.5154,1776930860.603
0.1332,0.5154,1776930860.636
0.1332,0.5154,1776930860.668
0.1354,0.5154,1776930860.712
0.1354,0.5154,1776930860.750
0.1354,0.5154,1776930860.782
0.1354,0.5154,1776930860.826
0.1354,0.5154,1776930860.858
0.1354,0.5154,1776930860.892
0.1354,0.5154,1776930860.936
0.1376,0.5154,1776930860.970
0.1376,0.5154,1776930861.003
0.1354,0.5154,1776930861.049
0.1376,0.5154,1776930861.082
0.1354,0.5154,1776930861.114
0.1376,0.5154,1776930861.162
0.1354,0.5154,1776930861.197
0.1376,0.5154,1776930861.230
0.1354,0.5154,1776930861.273
0.1354,0.5154,1776930861.307
0.1354,0.5154,1776930861.342
0.1354,0.5116,1776930861.385
0.1354,0.5154,1776930861.417
0.1354,0.5154,1776930861.451
0.1354,0.5116,1776930861.494
0.1332,0.5039,1776930861.528
0.1354,0.5039,1776930861.562
0.1354,0.5039,1776930861.613
0.1354,0.5000,1776930861.647
0.1354,0.5000,1776930861.681
0.1376,0.4961,1776930861.721
0.1398,0.4961,1776930861.757
0.1398,0.4884,1776930861.790
0.1398,0.4884,1776930861.832
0.1398,0.4884,1776930861.869
0.1398,0.4884,1776930861.902
0.1398,0.4884,1776930861.946
0.1398,0.4846,1776930861.980
0.1419,0.4769,1776930862.012
0.1441,0.4691,1776930862.055
0.1463,0.4576,1776930862.091
0.1528,0.4460,1776930862.135
0.1615,0.4306,1776930862.169
0.1680,0.4151,1776930862.205
0.1745,0.3997,1776930862.248
0.1832,0.3881,1776930862.285
0.1918,0.3765,1776930862.317
0.1940,0.3650,1776930862.361
0.1962,0.3573,1776930862.396
0.1962,0.3495,1776930862.429
0.1940,0.3418,1776930862.473
0.1897,0.3341,1776930862.508
0.1940,0.3187,1776930862.540
0.1918,0.3110,1776930862.584
0.1918,0.2955,1776930862.619
0.1875,0.2801,1776930862.653
0.1853,0.2685,1776930862.697
0.1832,0.2569,1776930862.732
0.1745,0.2454,1776930862.767
0.1658,0.2377,1776930862.810
0.1571,0.2299,1776930862.845
0.1484,0.2222,1776930862.877
0.1376,0.2184,1776930862.921
0.1246,0.2106,1776930862.956
0.1137,0.2068,1776930862.988
0.1007,0.1991,1776930863.034
0.0877,0.1914,1776930863.067
0.0747,0.1875,1776930863.101
0.0660,0.1798,1776930863.144
0.0551,0.1721,1776930863.177
0.0464,0.1682,1776930863.211
0.0378,0.1605,1776930863.256
0.0313,0.1566,1776930863.292
0.0291,0.1489,1776930863.323
0.0226,0.1451,1776930863.369
0.0204,0.1412,1776930863.403
0.0182,0.1373,1776930863.434
0.0161,0.1335,1776930863.480
0.0182,0.1258,1776930863.514
0.0182,0.1219,1776930863.548
0.0182,0.1219,1776930863.594
0.0182,0.1142,1776930863.629
0.0182,0.1142,1776930863.672
0.0182,0.1142,1776930863.710
0.0182,0.1103,1776930863.743
0.0226,0.1065,1776930863.787
0.0247,0.1065,1776930863.821
0.0269,0.1026,1776930863.855
0.0269,0.1026,1776930863.896
0.0313,0.1026,1776930863.930
0.0378,0.0949,1776930863.964
0.0421,0.0949,1776930864.007
0.0464,0.0949,1776930864.044
0.0464,0.0949,1776930864.078
0.0508,0.0910,1776930864.122
0.0530,0.0872,1776930864.156
0.0573,0.0872,1776930864.187
0.0595,0.0833,1776930864.232
0.0616,0.0833,1776930864.266
0.0660,0.0795,1776930864.299
0.0681,0.0795,1776930864.344
0.0725,0.0795,1776930864.380
0.0725,0.0795,1776930864.413
0.0725,0.0795,1776930864.455
0.0703,0.0795,1776930864.492
0.0725,0.0795,1776930864.524
0.0703,0.0795,1776930864.570
0.0703,0.0795,1776930864.599
0.0660,0.0795,1776930864.630
0.0660,0.0795,1776930864.679
0.0660,0.0795,1776930864.714
0.0638,0.0833,1776930864.748
0.0638,0.0795,1776930864.794
0.0616,0.0833,1776930864.828
0.0616,0.0795,1776930864.861
0.0616,0.0795,1776930864.904
0.0616,0.0795,1776930864.940
0.0616,0.0795,1776930864.972
0.0638,0.0795,1776930865.015
0.0638,0.0795,1776930865.051
0.0638,0.0756,1776930865.082
0.0681,0.0756,1776930865.127
0.0681,0.0756,1776930865.161
0.0681,0.0718,1776930865.194
0.0660,0.0756,1776930865.241
0.0681,0.0718,1776930865.274
0.0681,0.0718,1776930865.309
0.0681,0.0718,1776930865.354
0.0681,0.0718,1776930865.387
0.0681,0.0718,1776930865.431
0.0703,0.0756,1776930865.467
0.0703,0.0718,1776930865.497
0.0703,0.0718,1776930865.543
0.0703,0.0718,1776930865.578
0.0703,0.0718,1776930865.610
0.0681,0.0756,1776930865.657
0.0681,0.0756,1776930865.692
0.0681,0.0718,1776930865.724
0.0681,0.0718,1776930865.769
0.0681,0.0718,1776930865.804
0.0681,0.0718,1776930865.835
0.0681,0.0718,1776930865.881
0.0681,0.0718,1776930865.915
0.0660,0.0756,1776930865.948
0.0681,0.0718,1776930865.993
0.0681,0.0756,1776930866.025
0.0681,0.0756,1776930866.060
0.0660,0.0756,1776930866.104
0.0638,0.0756,1776930866.140
0.0595,0.0756,1776930866.173
0.0595,0.0756,1776930866.218
0.0573,0.0756,1776930866.252
0.0551,0.0756,1776930866.284
0.0530,0.0756,1776930866.327
0.0530,0.0795,1776930866.361
0.0508,0.0756,1776930866.396
0.0530,0.0756,1776930866.439
0.0508,0.0756,1776930866.474
0.0486,0.0756,1776930866.508
0.0508,0.0756,1776930866.552
0.0486,0.0756,1776930866.587
0.0508,0.0756,1776930866.620
0.0486,0.0756,1776930866.665
0.0508,0.0756,1776930866.700
0.0508,0.0756,1776930866.731
0.0530,0.0756,1776930866.778
0.0508,0.0756,1776930866.811
0.0530,0.0756,1776930866.845
0.0508,0.0756,1776930866.889
0.0530,0.0756,1776930866.925
0.0486,0.0756,1776930866.957
0.0508,0.0756,1776930867.000
0.0508,0.0756,1776930867.033
0.0508,0.0756,1776930867.069
0.0486,0.0756,1776930867.112
0.0508,0.0756,1776930867.147
0.0508,0.0795,1776930867.181
0.0486,0.0795,1776930867.223
0.0486,0.0833,1776930867.259
0.0486,0.0833,1776930867.291
0.0464,0.0833,1776930867.335
0.0464,0.0833,1776930867.371
0.0464,0.0833,1776930867.417
0.0464,0.0833,1776930867.450
0.0486,0.0833,1776930867.483
0.0508,0.0795,1776930867.528
0.0508,0.0795,1776930867.563
0.0508,0.0795,1776930867.597
0.0508,0.0756,1776930867.641
0.0508,0.0756,1776930867.676
0.0486,0.0795,1776930867.708
0.0486,0.0756,1776930867.755
0.0508,0.0756,1776930867.790
0.0508,0.0756,1776930867.822
0.0508,0.0756,1776930867.865
0.0551,0.0718,1776930867.898
0.0551,0.0718,1776930867.932
0.0551,0.0756,1776930867.976
0.0551,0.0718,1776930868.009
0.0551,0.0718,1776930868.043
0.0573,0.0718,1776930868.089
0.0573,0.0679,1776930868.126
0.0595,0.0679,1776930868.159
0.0595,0.0679,1776930868.201
0.0595,0.0679,1776930868.234
0.0595,0.0718,1776930868.268
0.0595,0.0679,1776930868.314
0.0595,0.0718,1776930868.348
0.0595,0.0756,1776930868.381
0.0638,0.0718,1776930868.425
0.0616,0.0718,1776930868.459
0.0616,0.0718,1776930868.489
0.0616,0.0718,1776930868.535
0.0638,0.0679,1776930868.571
0.0616,0.0718,1776930868.604
0.0638,0.0679,1776930868.649
0.0638,0.0679,1776930868.682
0.0638,0.0679,1776930868.716
0.0616,0.0679,1776930868.761
0.0616,0.0718,1776930868.797
0.0638,0.0679,1776930868.828
0.0595,0.0679,1776930868.874
0.0616,0.0718,1776930868.907
0.0595,0.0679,1776930868.940
0.0595,0.0679,1776930868.986
0.0595,0.0679,1776930869.018
0.0616,0.0679,1776930869.065
0.0595,0.0679,1776930869.098
0.0595,0.0679,1776930869.132
0.0595,0.0718,1776930869.177
0.0595,0.0718,1776930869.211
0.0595,0.0756,1776930869.244
0.0616,0.0718,1776930869.291
0.0616,0.0756,1776930869.325
0.0595,0.0756,1776930869.357
0.0595,0.0718,1776930869.400
0.0595,0.0718,1776930869.435
0.0595,0.0718,1776930869.468
0.0616,0.0718,1776930869.511
0.0616,0.0718,1776930869.547
0.0638,0.0679,1776930869.580
0.0616,0.0756,1776930869.624
0.0616,0.0718,1776930869.660
0.0616,0.0718,1776930869.693
0.0595,0.0718,1776930869.737
0.0616,0.0756,1776930869.771
0.0595,0.0756,1776930869.805
0.0595,0.0718,1776930869.849
0.0638,0.0679,1776930869.885
0.0638,0.0679,1776930869.916
0.0616,0.0679,1776930869.960
0.0638,0.0679,1776930869.995
0.0638,0.0679,1776930870.029
0.0616,0.0679,1776930870.072
0.0638,0.0679,1776930870.107
0.0638,0.0718,1776930870.140
0.0616,0.0756,1776930870.184
0.0616,0.0756,1776930870.217
0.0595,0.0756,1776930870.252
0.0595,0.0756,1776930870.297
0.0616,0.0756,1776930870.333
0.0638,0.0756,1776930870.366
0.0638,0.0756,1776930870.409
0.0638,0.0756,1776930870.445
